# jw(1)+lev(1)-avg
0.00,25,2,9,0.93,0.74,0.82,0.58
0.01,25,2,9,0.93,0.74,0.82,0.58
0.02,25,2,9,0.93,0.74,0.82,0.58
0.03,25,2,9,0.93,0.74,0.82,0.58
0.04,25,2,9,0.93,0.74,0.82,0.58
0.05,25,2,9,0.93,0.74,0.82,0.58
0.06,26,2,8,0.93,0.76,0.84,0.60
0.07,26,4,8,0.87,0.76,0.81,0.59
0.08,26,4,8,0.87,0.76,0.81,0.59
0.09,27,5,7,0.84,0.79,0.82,0.60
0.10,28,13,6,0.68,0.82,0.75,0.59
0.11,28,20,6,0.58,0.82,0.68,0.56
0.12,28,33,6,0.46,0.82,0.59,0.52
0.13,28,50,6,0.36,0.82,0.50,0.47
0.14,28,70,6,0.29,0.82,0.42,0.42
0.15,28,83,6,0.25,0.82,0.39,0.39
0.16,29,114,5,0.20,0.85,0.33,0.36
0.17,29,130,5,0.18,0.85,0.30,0.33
0.18,29,191,5,0.13,0.85,0.23,0.27
0.19,29,241,5,0.11,0.85,0.19,0.23
0.20,29,305,5,0.09,0.85,0.16,0.20
0.21,29,371,5,0.07,0.85,0.13,0.17
0.22,29,401,5,0.07,0.85,0.13,0.16
0.23,29,467,5,0.06,0.85,0.11,0.15
0.24,29,509,5,0.05,0.85,0.10,0.14
0.25,31,545,3,0.05,0.91,0.10,0.14
0.26,32,597,2,0.05,0.94,0.10,0.13
0.27,32,634,2,0.05,0.94,0.09,0.13
0.28,32,660,2,0.05,0.94,0.09,0.12
0.29,32,662,2,0.05,0.94,0.09,0.12
0.30,32,778,2,0.04,0.94,0.08,0.11
0.31,32,778,2,0.04,0.94,0.08,0.11
0.32,32,778,2,0.04,0.94,0.08,0.11
0.33,32,779,2,0.04,0.94,0.08,0.11
0.34,32,779,2,0.04,0.94,0.08,0.11
0.35,32,779,2,0.04,0.94,0.08,0.11
0.36,32,780,2,0.04,0.94,0.08,0.11
0.37,32,780,2,0.04,0.94,0.08,0.11
0.38,32,781,2,0.04,0.94,0.08,0.10
0.39,32,781,2,0.04,0.94,0.08,0.10
0.40,32,781,2,0.04,0.94,0.08,0.10
0.41,32,781,2,0.04,0.94,0.08,0.10
0.42,32,781,2,0.04,0.94,0.08,0.10
0.43,32,781,2,0.04,0.94,0.08,0.10
0.44,32,781,2,0.04,0.94,0.08,0.10
0.45,32,782,2,0.04,0.94,0.08,0.10
0.46,32,782,2,0.04,0.94,0.08,0.10
0.47,32,782,2,0.04,0.94,0.08,0.10
0.48,32,782,2,0.04,0.94,0.08,0.10
0.49,32,782,2,0.04,0.94,0.08,0.10
0.50,32,782,2,0.04,0.94,0.08,0.10
0.51,32,782,2,0.04,0.94,0.08,0.10
0.52,32,782,2,0.04,0.94,0.08,0.10
0.53,32,783,2,0.04,0.94,0.08,0.10
0.54,32,783,2,0.04,0.94,0.08,0.10
0.55,32,783,2,0.04,0.94,0.08,0.10
0.56,32,783,2,0.04,0.94,0.08,0.10
0.57,32,783,2,0.04,0.94,0.08,0.10
0.58,32,784,2,0.04,0.94,0.08,0.10
0.59,32,784,2,0.04,0.94,0.08,0.10
0.60,32,785,2,0.04,0.94,0.08,0.10
0.61,32,785,2,0.04,0.94,0.08,0.10
0.62,32,785,2,0.04,0.94,0.08,0.10
0.63,32,785,2,0.04,0.94,0.08,0.10
0.64,32,786,2,0.04,0.94,0.08,0.10
0.65,32,786,2,0.04,0.94,0.08,0.10
0.66,32,786,2,0.04,0.94,0.08,0.10
0.67,32,786,2,0.04,0.94,0.08,0.10
0.68,32,786,2,0.04,0.94,0.08,0.10
0.69,32,787,2,0.04,0.94,0.08,0.10
