# sub(1)+lev(1)+wup(1)-quadMean
0.00,0,0,34,0.00,0.00,0.00,0.00
0.01,0,0,34,0.00,0.00,0.00,0.00
0.02,0,0,34,0.00,0.00,0.00,0.00
0.03,0,0,34,0.00,0.00,0.00,0.00
0.04,0,0,34,0.00,0.00,0.00,0.00
0.05,0,0,34,0.00,0.00,0.00,0.00
0.06,0,0,34,0.00,0.00,0.00,0.00
0.07,0,0,34,0.00,0.00,0.00,0.00
0.08,0,0,34,0.00,0.00,0.00,0.00
0.09,0,0,34,0.00,0.00,0.00,0.00
0.10,0,0,34,0.00,0.00,0.00,0.00
0.11,0,0,34,0.00,0.00,0.00,0.00
0.12,2,0,32,1.00,0.06,0.11,0.06
0.13,9,1,25,0.90,0.26,0.41,0.24
0.14,9,1,25,0.90,0.26,0.41,0.24
0.15,18,1,16,0.95,0.53,0.68,0.45
0.16,20,1,14,0.95,0.59,0.73,0.49
0.17,27,1,7,0.96,0.79,0.87,0.62
0.18,27,1,7,0.96,0.79,0.87,0.62
0.19,27,1,7,0.96,0.79,0.87,0.62
0.20,27,1,7,0.96,0.79,0.87,0.62
0.21,27,3,7,0.90,0.79,0.84,0.61
0.22,28,3,6,0.90,0.82,0.86,0.63
0.23,29,3,5,0.91,0.85,0.88,0.65
0.24,29,4,5,0.88,0.85,0.87,0.64
0.25,29,7,5,0.81,0.85,0.83,0.63
0.26,29,11,5,0.73,0.85,0.78,0.61
0.27,29,16,5,0.64,0.85,0.73,0.59
0.28,31,22,3,0.58,0.91,0.71,0.60
0.29,32,28,2,0.53,0.94,0.68,0.59
0.30,32,33,2,0.49,0.94,0.65,0.57
0.31,32,42,2,0.43,0.94,0.59,0.55
0.32,32,48,2,0.40,0.94,0.56,0.53
0.33,32,57,2,0.36,0.94,0.52,0.50
0.34,32,70,2,0.31,0.94,0.47,0.47
0.35,32,83,2,0.28,0.94,0.43,0.44
0.36,32,91,2,0.26,0.94,0.41,0.43
0.37,32,106,2,0.23,0.94,0.37,0.40
0.38,32,115,2,0.22,0.94,0.35,0.39
0.39,32,130,2,0.20,0.94,0.33,0.36
0.40,32,143,2,0.18,0.94,0.31,0.35
0.41,32,166,2,0.16,0.94,0.28,0.32
0.42,32,188,2,0.15,0.94,0.25,0.30
0.43,32,205,2,0.14,0.94,0.24,0.28
0.44,32,237,2,0.12,0.94,0.21,0.26
0.45,32,259,2,0.11,0.94,0.20,0.24
0.46,32,302,2,0.10,0.94,0.17,0.22
0.47,32,348,2,0.08,0.94,0.15,0.20
0.48,32,379,2,0.08,0.94,0.14,0.19
0.49,32,408,2,0.07,0.94,0.14,0.18
0.50,32,446,2,0.07,0.94,0.13,0.17
0.51,32,473,2,0.06,0.94,0.12,0.16
0.52,32,498,2,0.06,0.94,0.11,0.15
0.53,32,534,2,0.06,0.94,0.11,0.14
0.54,32,579,2,0.05,0.94,0.10,0.13
0.55,32,602,2,0.05,0.94,0.10,0.13
0.56,32,625,2,0.05,0.94,0.09,0.13
0.57,32,639,2,0.05,0.94,0.09,0.12
0.58,32,649,2,0.05,0.94,0.09,0.12
0.59,32,662,2,0.05,0.94,0.09,0.12
0.60,32,668,2,0.05,0.94,0.09,0.12
0.61,32,674,2,0.05,0.94,0.09,0.12
0.62,32,683,2,0.04,0.94,0.09,0.12
0.63,32,686,2,0.04,0.94,0.09,0.12
0.64,32,689,2,0.04,0.94,0.08,0.12
0.65,32,691,2,0.04,0.94,0.08,0.12
0.66,32,692,2,0.04,0.94,0.08,0.12
0.67,32,693,2,0.04,0.94,0.08,0.12
0.68,32,696,2,0.04,0.94,0.08,0.12
0.69,32,698,2,0.04,0.94,0.08,0.12
