# sub(1)+qgr(1)+jw(1)+ja(1)+lev(1)-quadMean
0.00,25,2,9,0.93,0.74,0.82,0.58
0.01,25,2,9,0.93,0.74,0.82,0.58
0.02,25,2,9,0.93,0.74,0.82,0.58
0.03,25,2,9,0.93,0.74,0.82,0.58
0.04,25,2,9,0.93,0.74,0.82,0.58
0.05,25,2,9,0.93,0.74,0.82,0.58
0.06,25,2,9,0.93,0.74,0.82,0.58
0.07,25,2,9,0.93,0.74,0.82,0.58
0.08,25,2,9,0.93,0.74,0.82,0.58
0.09,25,2,9,0.93,0.74,0.82,0.58
0.10,25,2,9,0.93,0.74,0.82,0.58
0.11,25,2,9,0.93,0.74,0.82,0.58
0.12,26,2,8,0.93,0.76,0.84,0.60
0.13,26,2,8,0.93,0.76,0.84,0.60
0.14,26,3,8,0.90,0.76,0.83,0.60
0.15,26,3,8,0.90,0.76,0.83,0.60
0.16,26,4,8,0.87,0.76,0.81,0.59
0.17,27,5,7,0.84,0.79,0.82,0.60
0.18,27,7,7,0.79,0.79,0.79,0.60
0.19,28,15,6,0.65,0.82,0.73,0.58
0.20,28,17,6,0.62,0.82,0.71,0.57
0.21,28,17,6,0.62,0.82,0.71,0.57
0.22,28,26,6,0.52,0.82,0.64,0.54
0.23,28,29,6,0.49,0.82,0.62,0.53
0.24,28,33,6,0.46,0.82,0.59,0.52
0.25,28,41,6,0.41,0.82,0.54,0.49
0.26,29,57,5,0.34,0.85,0.48,0.46
0.27,29,82,5,0.26,0.85,0.40,0.41
0.28,29,97,5,0.23,0.85,0.36,0.38
0.29,29,124,5,0.19,0.85,0.31,0.34
0.30,30,146,4,0.17,0.88,0.29,0.32
0.31,32,180,2,0.15,0.94,0.26,0.31
0.32,32,192,2,0.14,0.94,0.25,0.29
0.33,32,251,2,0.11,0.94,0.20,0.25
0.34,32,312,2,0.09,0.94,0.17,0.22
0.35,32,345,2,0.08,0.94,0.16,0.20
0.36,32,378,2,0.08,0.94,0.14,0.19
0.37,32,445,2,0.07,0.94,0.13,0.17
0.38,32,503,2,0.06,0.94,0.11,0.15
0.39,32,531,2,0.06,0.94,0.11,0.14
0.40,32,556,2,0.05,0.94,0.10,0.14
0.41,32,590,2,0.05,0.94,0.10,0.13
0.42,32,628,2,0.05,0.94,0.09,0.13
0.43,32,656,2,0.05,0.94,0.09,0.12
0.44,32,687,2,0.04,0.94,0.08,0.12
0.45,32,699,2,0.04,0.94,0.08,0.12
0.46,32,713,2,0.04,0.94,0.08,0.11
0.47,32,719,2,0.04,0.94,0.08,0.11
0.48,32,733,2,0.04,0.94,0.08,0.11
0.49,32,740,2,0.04,0.94,0.08,0.11
0.50,32,743,2,0.04,0.94,0.08,0.11
0.51,32,748,2,0.04,0.94,0.08,0.11
0.52,32,756,2,0.04,0.94,0.08,0.11
0.53,32,758,2,0.04,0.94,0.08,0.11
0.54,32,761,2,0.04,0.94,0.08,0.11
0.55,32,764,2,0.04,0.94,0.08,0.11
0.56,32,766,2,0.04,0.94,0.08,0.11
0.57,32,772,2,0.04,0.94,0.08,0.11
0.58,32,774,2,0.04,0.94,0.08,0.11
0.59,32,774,2,0.04,0.94,0.08,0.11
0.60,32,776,2,0.04,0.94,0.08,0.11
0.61,32,777,2,0.04,0.94,0.08,0.11
0.62,32,778,2,0.04,0.94,0.08,0.11
0.63,32,784,2,0.04,0.94,0.08,0.10
0.64,32,785,2,0.04,0.94,0.08,0.10
0.65,32,786,2,0.04,0.94,0.08,0.10
0.66,32,786,2,0.04,0.94,0.08,0.10
0.67,32,787,2,0.04,0.94,0.08,0.10
0.68,32,787,2,0.04,0.94,0.08,0.10
0.69,32,787,2,0.04,0.94,0.08,0.10
