# sub(1)+jw(1)+wup(1)-quadMean
0.00,0,0,34,0.00,0.00,0.00,0.00
0.01,0,0,34,0.00,0.00,0.00,0.00
0.02,0,0,34,0.00,0.00,0.00,0.00
0.03,0,0,34,0.00,0.00,0.00,0.00
0.04,0,0,34,0.00,0.00,0.00,0.00
0.05,0,0,34,0.00,0.00,0.00,0.00
0.06,0,0,34,0.00,0.00,0.00,0.00
0.07,0,0,34,0.00,0.00,0.00,0.00
0.08,0,0,34,0.00,0.00,0.00,0.00
0.09,0,0,34,0.00,0.00,0.00,0.00
0.10,0,0,34,0.00,0.00,0.00,0.00
0.11,0,0,34,0.00,0.00,0.00,0.00
0.12,2,0,32,1.00,0.06,0.11,0.06
0.13,9,3,25,0.75,0.26,0.39,0.24
0.14,10,4,24,0.71,0.29,0.42,0.26
0.15,22,5,12,0.81,0.65,0.72,0.51
0.16,23,12,11,0.66,0.68,0.67,0.50
0.17,30,18,4,0.63,0.88,0.73,0.60
0.18,30,23,4,0.57,0.88,0.69,0.58
0.19,31,29,3,0.52,0.91,0.66,0.57
0.20,32,32,2,0.50,0.94,0.65,0.58
0.21,32,41,2,0.44,0.94,0.60,0.55
0.22,32,42,2,0.43,0.94,0.59,0.55
0.23,32,46,2,0.41,0.94,0.57,0.53
0.24,32,51,2,0.39,0.94,0.55,0.52
0.25,32,54,2,0.37,0.94,0.53,0.51
0.26,32,58,2,0.36,0.94,0.52,0.50
0.27,32,65,2,0.33,0.94,0.49,0.48
0.28,32,72,2,0.31,0.94,0.46,0.47
0.29,32,80,2,0.29,0.94,0.44,0.45
0.30,32,84,2,0.28,0.94,0.43,0.44
0.31,32,92,2,0.26,0.94,0.41,0.42
0.32,32,106,2,0.23,0.94,0.37,0.40
0.33,32,119,2,0.21,0.94,0.35,0.38
0.34,32,132,2,0.20,0.94,0.32,0.36
0.35,32,151,2,0.17,0.94,0.29,0.34
0.36,32,170,2,0.16,0.94,0.27,0.32
0.37,32,190,2,0.14,0.94,0.25,0.30
0.38,32,214,2,0.13,0.94,0.23,0.28
0.39,32,238,2,0.12,0.94,0.21,0.26
0.40,32,267,2,0.11,0.94,0.19,0.24
0.41,32,291,2,0.10,0.94,0.18,0.23
0.42,32,320,2,0.09,0.94,0.17,0.21
0.43,32,362,2,0.08,0.94,0.15,0.19
0.44,32,400,2,0.07,0.94,0.14,0.18
0.45,32,437,2,0.07,0.94,0.13,0.17
0.46,32,472,2,0.06,0.94,0.12,0.16
0.47,32,501,2,0.06,0.94,0.11,0.15
0.48,32,536,2,0.06,0.94,0.11,0.14
0.49,32,561,2,0.05,0.94,0.10,0.14
0.50,32,582,2,0.05,0.94,0.10,0.13
0.51,32,600,2,0.05,0.94,0.10,0.13
0.52,32,618,2,0.05,0.94,0.09,0.13
0.53,32,631,2,0.05,0.94,0.09,0.13
0.54,32,648,2,0.05,0.94,0.09,0.12
0.55,32,659,2,0.05,0.94,0.09,0.12
0.56,32,675,2,0.05,0.94,0.09,0.12
0.57,32,680,2,0.04,0.94,0.09,0.12
0.58,32,685,2,0.04,0.94,0.09,0.12
0.59,32,687,2,0.04,0.94,0.08,0.12
0.60,32,689,2,0.04,0.94,0.08,0.12
0.61,32,690,2,0.04,0.94,0.08,0.12
0.62,32,691,2,0.04,0.94,0.08,0.12
0.63,32,691,2,0.04,0.94,0.08,0.12
0.64,32,695,2,0.04,0.94,0.08,0.12
0.65,32,696,2,0.04,0.94,0.08,0.12
0.66,32,700,2,0.04,0.94,0.08,0.12
0.67,32,704,2,0.04,0.94,0.08,0.11
0.68,32,706,2,0.04,0.94,0.08,0.11
0.69,32,711,2,0.04,0.94,0.08,0.11
