# sub(1)+lev(1)-quadMean
0.00,25,2,9,0.93,0.74,0.82,0.58
0.01,25,2,9,0.93,0.74,0.82,0.58
0.02,25,2,9,0.93,0.74,0.82,0.58
0.03,25,2,9,0.93,0.74,0.82,0.58
0.04,25,2,9,0.93,0.74,0.82,0.58
0.05,25,2,9,0.93,0.74,0.82,0.58
0.06,25,2,9,0.93,0.74,0.82,0.58
0.07,26,2,8,0.93,0.76,0.84,0.60
0.08,26,2,8,0.93,0.76,0.84,0.60
0.09,26,4,8,0.87,0.76,0.81,0.59
0.10,26,4,8,0.87,0.76,0.81,0.59
0.11,27,5,7,0.84,0.79,0.82,0.60
0.12,27,5,7,0.84,0.79,0.82,0.60
0.13,28,12,6,0.70,0.82,0.76,0.59
0.14,28,12,6,0.70,0.82,0.76,0.59
0.15,28,14,6,0.67,0.82,0.74,0.58
0.16,28,19,6,0.60,0.82,0.69,0.56
0.17,28,19,6,0.60,0.82,0.69,0.56
0.18,28,19,6,0.60,0.82,0.69,0.56
0.19,28,29,6,0.49,0.82,0.62,0.53
0.20,29,35,5,0.45,0.85,0.59,0.52
0.21,29,38,5,0.43,0.85,0.57,0.51
0.22,29,50,5,0.37,0.85,0.51,0.48
0.23,29,56,5,0.34,0.85,0.49,0.47
0.24,29,59,5,0.33,0.85,0.48,0.46
0.25,29,80,5,0.27,0.85,0.41,0.41
0.26,29,95,5,0.23,0.85,0.37,0.38
0.27,29,107,5,0.21,0.85,0.34,0.37
0.28,29,109,5,0.21,0.85,0.34,0.36
0.29,29,134,5,0.18,0.85,0.29,0.33
0.30,29,161,5,0.15,0.85,0.26,0.30
0.31,31,183,3,0.14,0.91,0.25,0.29
0.32,32,189,2,0.14,0.94,0.25,0.30
0.33,32,209,2,0.13,0.94,0.23,0.28
0.34,32,249,2,0.11,0.94,0.20,0.25
0.35,32,280,2,0.10,0.94,0.18,0.23
0.36,32,289,2,0.10,0.94,0.18,0.23
0.37,32,319,2,0.09,0.94,0.17,0.21
0.38,32,393,2,0.08,0.94,0.14,0.18
0.39,32,458,2,0.07,0.94,0.12,0.16
0.40,32,462,2,0.06,0.94,0.12,0.16
0.41,32,495,2,0.06,0.94,0.11,0.15
0.42,32,518,2,0.06,0.94,0.11,0.15
0.43,32,527,2,0.06,0.94,0.11,0.15
0.44,32,554,2,0.05,0.94,0.10,0.14
0.45,32,561,2,0.05,0.94,0.10,0.14
0.46,32,588,2,0.05,0.94,0.10,0.13
0.47,32,607,2,0.05,0.94,0.10,0.13
0.48,32,645,2,0.05,0.94,0.09,0.12
0.49,32,665,2,0.05,0.94,0.09,0.12
0.50,32,675,2,0.05,0.94,0.09,0.12
0.51,32,685,2,0.04,0.94,0.09,0.12
0.52,32,692,2,0.04,0.94,0.08,0.12
0.53,32,697,2,0.04,0.94,0.08,0.12
0.54,32,721,2,0.04,0.94,0.08,0.11
0.55,32,726,2,0.04,0.94,0.08,0.11
0.56,32,728,2,0.04,0.94,0.08,0.11
0.57,32,731,2,0.04,0.94,0.08,0.11
0.58,32,733,2,0.04,0.94,0.08,0.11
0.59,32,737,2,0.04,0.94,0.08,0.11
0.60,32,739,2,0.04,0.94,0.08,0.11
0.61,32,745,2,0.04,0.94,0.08,0.11
0.62,32,746,2,0.04,0.94,0.08,0.11
0.63,32,747,2,0.04,0.94,0.08,0.11
0.64,32,751,2,0.04,0.94,0.08,0.11
0.65,32,752,2,0.04,0.94,0.08,0.11
0.66,32,754,2,0.04,0.94,0.08,0.11
0.67,32,754,2,0.04,0.94,0.08,0.11
0.68,32,755,2,0.04,0.94,0.08,0.11
0.69,32,756,2,0.04,0.94,0.08,0.11
