# sub(1)+lev(3)+wup(1)-quadMean
0.00,0,0,34,0.00,0.00,0.00,0.00
0.01,0,0,34,0.00,0.00,0.00,0.00
0.02,0,0,34,0.00,0.00,0.00,0.00
0.03,0,0,34,0.00,0.00,0.00,0.00
0.04,0,0,34,0.00,0.00,0.00,0.00
0.05,0,0,34,0.00,0.00,0.00,0.00
0.06,0,0,34,0.00,0.00,0.00,0.00
0.07,0,0,34,0.00,0.00,0.00,0.00
0.08,0,0,34,0.00,0.00,0.00,0.00
0.09,2,0,32,1.00,0.06,0.11,0.06
0.10,9,1,25,0.90,0.26,0.41,0.24
0.11,9,1,25,0.90,0.26,0.41,0.24
0.12,18,1,16,0.95,0.53,0.68,0.45
0.13,25,1,9,0.96,0.74,0.83,0.59
0.14,26,1,8,0.96,0.76,0.85,0.60
0.15,27,1,7,0.96,0.79,0.87,0.62
0.16,27,1,7,0.96,0.79,0.87,0.62
0.17,27,1,7,0.96,0.79,0.87,0.62
0.18,27,1,7,0.96,0.79,0.87,0.62
0.19,27,1,7,0.96,0.79,0.87,0.62
0.20,28,1,6,0.97,0.82,0.89,0.64
0.21,28,2,6,0.93,0.82,0.87,0.64
0.22,28,4,6,0.88,0.82,0.85,0.63
0.23,28,5,6,0.85,0.82,0.84,0.62
0.24,29,6,5,0.83,0.85,0.84,0.64
0.25,29,9,5,0.76,0.85,0.81,0.62
0.26,29,11,5,0.73,0.85,0.78,0.61
0.27,29,11,5,0.73,0.85,0.78,0.61
0.28,29,18,5,0.62,0.85,0.72,0.58
0.29,29,25,5,0.54,0.85,0.66,0.56
0.30,29,35,5,0.45,0.85,0.59,0.52
0.31,29,46,5,0.39,0.85,0.53,0.49
0.32,29,55,5,0.35,0.85,0.49,0.47
0.33,29,71,5,0.29,0.85,0.43,0.43
0.34,29,85,5,0.25,0.85,0.39,0.40
0.35,31,101,3,0.23,0.91,0.37,0.40
0.36,32,120,2,0.21,0.94,0.34,0.38
0.37,32,142,2,0.18,0.94,0.31,0.35
0.38,32,174,2,0.16,0.94,0.27,0.31
0.39,32,201,2,0.14,0.94,0.24,0.29
0.40,32,223,2,0.13,0.94,0.22,0.27
0.41,32,262,2,0.11,0.94,0.20,0.24
0.42,32,305,2,0.09,0.94,0.17,0.22
0.43,32,345,2,0.08,0.94,0.16,0.20
0.44,32,380,2,0.08,0.94,0.14,0.19
0.45,32,420,2,0.07,0.94,0.13,0.17
0.46,32,445,2,0.07,0.94,0.13,0.17
0.47,32,477,2,0.06,0.94,0.12,0.16
0.48,32,521,2,0.06,0.94,0.11,0.15
0.49,32,552,2,0.05,0.94,0.10,0.14
0.50,32,588,2,0.05,0.94,0.10,0.13
0.51,32,617,2,0.05,0.94,0.09,0.13
0.52,32,648,2,0.05,0.94,0.09,0.12
0.53,32,662,2,0.05,0.94,0.09,0.12
0.54,32,672,2,0.05,0.94,0.09,0.12
0.55,32,677,2,0.05,0.94,0.09,0.12
0.56,32,680,2,0.04,0.94,0.09,0.12
0.57,32,691,2,0.04,0.94,0.08,0.12
0.58,32,697,2,0.04,0.94,0.08,0.12
0.59,32,699,2,0.04,0.94,0.08,0.12
0.60,32,702,2,0.04,0.94,0.08,0.11
0.61,32,704,2,0.04,0.94,0.08,0.11
0.62,32,707,2,0.04,0.94,0.08,0.11
0.63,32,709,2,0.04,0.94,0.08,0.11
0.64,32,712,2,0.04,0.94,0.08,0.11
0.65,32,716,2,0.04,0.94,0.08,0.11
0.66,32,718,2,0.04,0.94,0.08,0.11
0.67,32,718,2,0.04,0.94,0.08,0.11
0.68,32,718,2,0.04,0.94,0.08,0.11
0.69,32,718,2,0.04,0.94,0.08,0.11
