# sub(1)+jw(1)+lev(1)-avg
0.00,25,2,9,0.93,0.74,0.82,0.58
0.01,25,2,9,0.93,0.74,0.82,0.58
0.02,25,2,9,0.93,0.74,0.82,0.58
0.03,25,2,9,0.93,0.74,0.82,0.58
0.04,25,2,9,0.93,0.74,0.82,0.58
0.05,26,2,8,0.93,0.76,0.84,0.60
0.06,26,3,8,0.90,0.76,0.83,0.60
0.07,26,3,8,0.90,0.76,0.83,0.60
0.08,27,5,7,0.84,0.79,0.82,0.60
0.09,28,12,6,0.70,0.82,0.76,0.59
0.10,28,12,6,0.70,0.82,0.76,0.59
0.11,28,17,6,0.62,0.82,0.71,0.57
0.12,28,17,6,0.62,0.82,0.71,0.57
0.13,28,21,6,0.57,0.82,0.67,0.56
0.14,29,28,5,0.51,0.85,0.64,0.55
0.15,29,46,5,0.39,0.85,0.53,0.49
0.16,29,48,5,0.38,0.85,0.52,0.49
0.17,29,56,5,0.34,0.85,0.49,0.47
0.18,29,81,5,0.26,0.85,0.40,0.41
0.19,29,90,5,0.24,0.85,0.38,0.39
0.20,29,122,5,0.19,0.85,0.31,0.34
0.21,31,138,3,0.18,0.91,0.31,0.34
0.22,32,166,2,0.16,0.94,0.28,0.32
0.23,32,198,2,0.14,0.94,0.24,0.29
0.24,32,239,2,0.12,0.94,0.21,0.26
0.25,32,266,2,0.11,0.94,0.19,0.24
0.26,32,331,2,0.09,0.94,0.16,0.21
0.27,32,381,2,0.08,0.94,0.14,0.19
0.28,32,458,2,0.07,0.94,0.12,0.16
0.29,32,474,2,0.06,0.94,0.12,0.16
0.30,32,512,2,0.06,0.94,0.11,0.15
0.31,32,534,2,0.06,0.94,0.11,0.14
0.32,32,575,2,0.05,0.94,0.10,0.14
0.33,32,611,2,0.05,0.94,0.09,0.13
0.34,32,636,2,0.05,0.94,0.09,0.12
0.35,32,660,2,0.05,0.94,0.09,0.12
0.36,32,689,2,0.04,0.94,0.08,0.12
0.37,32,694,2,0.04,0.94,0.08,0.12
0.38,32,713,2,0.04,0.94,0.08,0.11
0.39,32,724,2,0.04,0.94,0.08,0.11
0.40,32,731,2,0.04,0.94,0.08,0.11
0.41,32,738,2,0.04,0.94,0.08,0.11
0.42,32,744,2,0.04,0.94,0.08,0.11
0.43,32,749,2,0.04,0.94,0.08,0.11
0.44,32,757,2,0.04,0.94,0.08,0.11
0.45,32,761,2,0.04,0.94,0.08,0.11
0.46,32,763,2,0.04,0.94,0.08,0.11
0.47,32,765,2,0.04,0.94,0.08,0.11
0.48,32,774,2,0.04,0.94,0.08,0.11
0.49,32,775,2,0.04,0.94,0.08,0.11
0.50,32,776,2,0.04,0.94,0.08,0.11
0.51,32,777,2,0.04,0.94,0.08,0.11
0.52,32,777,2,0.04,0.94,0.08,0.11
0.53,32,779,2,0.04,0.94,0.08,0.11
0.54,32,786,2,0.04,0.94,0.08,0.10
0.55,32,786,2,0.04,0.94,0.08,0.10
0.56,32,786,2,0.04,0.94,0.08,0.10
0.57,32,786,2,0.04,0.94,0.08,0.10
0.58,32,786,2,0.04,0.94,0.08,0.10
0.59,32,787,2,0.04,0.94,0.08,0.10
0.60,32,787,2,0.04,0.94,0.08,0.10
0.61,32,787,2,0.04,0.94,0.08,0.10
0.62,32,787,2,0.04,0.94,0.08,0.10
0.63,32,787,2,0.04,0.94,0.08,0.10
0.64,32,787,2,0.04,0.94,0.08,0.10
0.65,32,787,2,0.04,0.94,0.08,0.10
0.66,32,787,2,0.04,0.94,0.08,0.10
0.67,32,787,2,0.04,0.94,0.08,0.10
0.68,32,787,2,0.04,0.94,0.08,0.10
0.69,32,787,2,0.04,0.94,0.08,0.10
