# jaroWink+wuPalm-max
0.00,0,0,34,0.00,0.00,0.00,0.00
0.01,0,0,34,0.00,0.00,0.00,0.00
0.02,0,0,34,0.00,0.00,0.00,0.00
0.03,0,0,34,0.00,0.00,0.00,0.00
0.04,0,0,34,0.00,0.00,0.00,0.00
0.05,0,0,34,0.00,0.00,0.00,0.00
0.06,0,0,34,0.00,0.00,0.00,0.00
0.07,0,0,34,0.00,0.00,0.00,0.00
0.08,0,0,34,0.00,0.00,0.00,0.00
0.09,0,0,34,0.00,0.00,0.00,0.00
0.10,0,0,34,0.00,0.00,0.00,0.00
0.11,0,0,34,0.00,0.00,0.00,0.00
0.12,0,0,34,0.00,0.00,0.00,0.00
0.13,0,2,34,0.00,0.00,0.00,0.00
0.14,0,3,34,0.00,0.00,0.00,0.00
0.15,0,7,34,0.00,0.00,0.00,0.00
0.16,0,7,34,0.00,0.00,0.00,0.00
0.17,0,13,34,0.00,0.00,0.00,0.00
0.18,0,17,34,0.00,0.00,0.00,0.00
0.19,0,17,34,0.00,0.00,0.00,0.00
0.20,4,26,30,0.13,0.12,0.13,0.09
0.21,4,26,30,0.13,0.12,0.13,0.09
0.22,13,52,21,0.20,0.38,0.26,0.23
0.23,13,52,21,0.20,0.38,0.26,0.23
0.24,13,52,21,0.20,0.38,0.26,0.23
0.25,23,71,11,0.24,0.68,0.36,0.35
0.26,23,71,11,0.24,0.68,0.36,0.35
0.27,23,71,11,0.24,0.68,0.36,0.35
0.28,23,72,11,0.24,0.68,0.36,0.35
0.29,31,81,3,0.28,0.91,0.42,0.43
0.30,31,82,3,0.27,0.91,0.42,0.43
0.31,31,82,3,0.27,0.91,0.42,0.43
0.32,31,83,3,0.27,0.91,0.42,0.43
0.33,32,85,2,0.27,0.94,0.42,0.44
0.34,32,85,2,0.27,0.94,0.42,0.44
0.35,32,86,2,0.27,0.94,0.42,0.44
0.36,32,87,2,0.27,0.94,0.42,0.43
0.37,32,87,2,0.27,0.94,0.42,0.43
0.38,32,89,2,0.26,0.94,0.41,0.43
0.39,32,89,2,0.26,0.94,0.41,0.43
0.40,32,91,2,0.26,0.94,0.41,0.43
0.41,32,94,2,0.25,0.94,0.40,0.42
0.42,32,97,2,0.25,0.94,0.39,0.42
0.43,32,98,2,0.25,0.94,0.39,0.41
0.44,32,103,2,0.24,0.94,0.38,0.41
0.45,32,108,2,0.23,0.94,0.37,0.40
0.46,32,113,2,0.22,0.94,0.36,0.39
0.47,32,119,2,0.21,0.94,0.35,0.38
0.48,32,122,2,0.21,0.94,0.34,0.37
0.49,32,122,2,0.21,0.94,0.34,0.37
0.50,32,126,2,0.20,0.94,0.33,0.37
0.51,32,133,2,0.19,0.94,0.32,0.36
0.52,32,156,2,0.17,0.94,0.29,0.33
0.53,32,170,2,0.16,0.94,0.27,0.32
0.54,32,190,2,0.14,0.94,0.25,0.30
0.55,32,200,2,0.14,0.94,0.24,0.29
0.56,32,215,2,0.13,0.94,0.23,0.28
0.57,32,237,2,0.12,0.94,0.21,0.26
0.58,32,265,2,0.11,0.94,0.19,0.24
0.59,32,298,2,0.10,0.94,0.18,0.22
0.60,32,331,2,0.09,0.94,0.16,0.21
0.61,32,347,2,0.08,0.94,0.15,0.20
0.62,32,384,2,0.08,0.94,0.14,0.19
0.63,32,411,2,0.07,0.94,0.13,0.18
0.64,32,446,2,0.07,0.94,0.13,0.17
0.65,32,487,2,0.06,0.94,0.12,0.15
0.66,32,487,2,0.06,0.94,0.12,0.15
0.67,32,530,2,0.06,0.94,0.11,0.14
0.68,32,568,2,0.05,0.94,0.10,0.14
0.69,32,571,2,0.05,0.94,0.10,0.14
