(219,13411,0.0)




(2150,16200,0.0)



(151,17822,0.0)




(807,11344,0.0)

(1325,17085,0.0)




(80,18520,0.2666666666666667)


(404,2077,0.0)
(648,24967,0.0)


(1320,28598,0.0)
(701,8528,0.0)




(917,23538,0.0)


(642,11205,0.0)


(1220,18747,0.0)
(829,27221,0.0)







(1174,5056,0.23076923076923073)










(1150,864,0.0)



(318,3262,0.0)

(459,11291,0.33333333333333337)


(967,22755,0.0)


(1074,21396,0.0)

(1634,6308,0.0)



(1365,12611,0.0)

(399,10123,0.0)


(1838,12306,0.0)





(1461,10277,0.0)

(806,8315,0.0)


(565,8362,0.0)
(189,22448,0.0)

(1277,13310,0.0)






(668,27580,0.0)
(704,8719,0.0)



(1146,29000,0.0)

(2161,28457,0.0)

(1504,6081,0.0)



(1024,8467,0.0)


(1809,5764,0.0)





(1207,5467,0.0)
(1064,20130,0.0)
(918,16336,0.0)

(1505,9327,0.0)
(355,250,0.0)

(866,12462,0.0)


(850,23230,0.0)



(131,3664,0.0)


(1246,21617,0.0)

(1327,27870,0.0)



(707,3977,0.0)







(368,18193,0.0)
(545,22172,0.0)


(667,17071,0.0)





(1322,14853,0.0)

(963,17136,0.0)
(1563,25153,0.0)



(1291,23539,0.0)




(1706,6273,0.0)










(854,2958,0.0)

(400,346,0.0)




(946,23850,0.3076923076923077)


(789,27539,0.0)








(972,6955,0.0)

(910,15044,0.0)




(1774,13932,0.4666666666666667)
(191,12625,0.0)


(1820,23721,0.0)









(715,6172,0.0)
(1890,5636,0.0)

(382,11227,0.0)

(438,20512,0.0)

(1701,6200,0.0)







(143,27404,0.0)



(882,21843,0.0)


(4,1562,0.0)

(1420,20119,0.0)





(1253,15572,0.0)



(1705,18094,0.0)




(2155,20832,0.0)
(1999,21155,0.0)


(635,106,0.0)




(204,15239,0.2222222222222222)

(2039,5095,0.36363636363636365)






(1107,1639,0.0)
(2134,23270,0.25)





(1427,19390,0.0)









(2007,12960,0.0)





(665,9063,0.0)
(1570,21397,0.0)



(1114,16473,0.0)


(1637,28448,0.0)

(1541,22249,0.0)

(330,14492,0.0)
(976,3017,0.0)


(1942,3819,0.0)

(1215,20209,0.0)


(542,27427,0.0)



(797,7857,0.0)

(628,12648,0.0)





(1503,8462,0.0)





(1737,11573,0.0)
(1289,24171,0.0)

(1576,1545,0.19999999999999996)



(104,5134,0.0)
(1256,25070,0.0)
(1059,26583,0.0)
(739,4740,0.0)







(689,9578,0.0)
















(1853,6050,0.0)


(1979,16034,0.0)
(1467,17324,0.4)

(1677,9164,0.0)


(904,9418,0.0)
(2128,70,0.0)




(924,26166,0.25)

(1840,20985,0.0)

(1141,18426,0.0)
(1647,20437,0.0)
(935,2567,0.0)


(502,17511,0.0)
(479,8269,0.0)

(124,1305,0.0)


(933,10553,0.0)






(1583,15322,0.0)







(1429,16198,0.0)
(21,15170,0.0)
(1680,15873,0.0)
(1792,651,0.0)


(951,5681,0.0)







(564,2711,0.0)
(1506,18963,0.0)


(1091,5980,0.0)
(911,27958,0.0)





(612,26414,0.0)



(1474,25719,0.0)









(815,18973,0.0)

(1828,12833,0.0)

(537,28382,0.0)

(522,18478,0.0)
(1881,28053,0.0)
(58,25263,0.0)
(1660,28839,0.0)






(1281,9687,0.0)


(1745,5689,0.0)






(2001,25391,0.0)








(165,26515,0.23529411764705888)





(322,5533,0.0)
(804,22396,0.36363636363636365)


(2076,23414,0.0)






(1170,4502,0.0)
(1219,8672,0.0)

(1361,27985,0.0)
(1011,17706,0.0)

(1017,2989,0.0)
(890,28804,0.0)
(1485,14036,0.0)









(431,25613,0.0)






(501,8637,0.0)
(234,20239,0.0)






(2054,14361,0.0)


(909,3939,0.0)




(549,20393,0.0)

(1824,28440,0.0)
(790,1417,0.0)












(2109,23085,0.0)









(224,21415,0.0)

(1295,20709,0.0)


(1827,6346,0.0)

(600,10630,0.0)


(1395,3074,0.0)






(1663,5247,0.0)

(1883,19056,0.0)
(1144,19061,0.0)

(771,11981,0.0)
(590,20704,0.0)






(570,5748,0.0)


(1562,19254,0.0)


(500,1024,0.0)
(1538,18642,0.0)





(408,23409,0.0)
(1834,22113,0.0)
(1795,23604,0.0)

(631,23377,0.0)





(656,8716,0.0)
(1623,25077,0.0)



(1050,20743,0.0)


(627,688,0.0)


(474,20547,0.0)


(497,19179,0.0)








(1445,586,0.0)





(1755,13496,0.0)






(453,21260,0.0)
(298,25305,0.0)



(1712,14351,0.0)

(860,23365,0.0)






(1188,9709,0.0)
(1699,21151,0.33333333333333337)






(2022,10819,0.0)
(1488,20595,0.2222222222222222)

(1855,15828,0.0)

(42,12397,0.0)
(209,14608,0.0)



